stop_id,stop_name,RBD,school_name,distance
PB241,PB241-Parada / Mall Plaza Norte - Los Libertadores,12775,INSTITUTO  DOMINGO  EYZAGUIRRE,0.5589411501742019
PB184,PB184-Los Libertadores / Esq. Av. A. Vespucio,25482,ESC. PART. ARTISTICA EL TRIGAL,0.4697924600973466
PB185,PB185-Parada / Pasarela Albany,31252,COLEGIO ROCKET ADULTOS DE LA FLORIDA,0.3362663032489197
PB242,PB242-Parada 6 / (M) Los Libertadores,31252,COLEGIO ROCKET ADULTOS DE LA FLORIDA,0.2667223505755419
PB186,PB186-Av. Independencia / Esq. H. De Iquique,31252,COLEGIO ROCKET ADULTOS DE LA FLORIDA,0.09787095125000904
PB187,PB187-Av. Independencia / Esq. H. La Concepción,10309,ESCUELA EDUC.DIF. STA. TERESA DE AVILA,0.28538154991374626
PB188,PB188-Parada 1 / (M) Cardenal Caro,16799,CENTRO DE EDUCACION INTEGRADO DE  ADULTOS GLADYS LAZO Nº 2,0.20899267055370926
PB251,PB251-Av. Independencia / Esq. Trigal,16799,CENTRO DE EDUCACION INTEGRADO DE  ADULTOS GLADYS LAZO Nº 2,0.26676773074004606
PB190,PB190-Av. Independencia / Esq. El Cortijo,10225,ESCUELA PARTIC. COLEGIO BALMACEDA-RENCA,0.3158959907053793
PB191,PB191-Av. Independencia / Esq. Quilicura,10278,ESCUELA PEDRO AGUIRRE CERDA,0.22130001910093713
PB1707,PB1707-Av. Independencia / Esq. El Pino,10278,ESCUELA PEDRO AGUIRRE CERDA,0.007270552608820517
PB193,PB193-Parada 1 / (M) Vivaceta,20423,ECO ESCUELA QUPA YAPU DE TRASTORNOS ESPECÍFICOS DEL LENGUAJE,0.0825398859597182
PB194,PB194-Av. Independencia / Esq. Módulo Lunar,10245,PARROQUIAL NUESTRA SEÑORA DEL CARMEN DE QUILICURA,0.10013799968251288
PB195,PB195-Av. Independencia / Esq. El Olivo,10272,ESCUELA BASICA CARLOS PRATS G.,0.04850193664095678
PB196,PB196-Av. Independencia / Esq. Teniente Ponce,8631,COLEGIO ECHAURREN,0.21848387898783483
PB259,PB259-Av. Independencia / Esq. B. Mandujano,10266,ESCUELA DRA.ELOISA DIAZ INSUNZA,0.10852779976560172
PB198,PB198-Parada 1 / (M) Conchalí,10228,ESCUELA PARTICULAR PRIMITIVA ECHEVERRIA,0.2134025305920015
PB1967,PB1967-Av. Independencia / Esq. Pablo Urzúa,8609,COLEGIO SAN IGNACIO,0.08969659409505458
PB1964,PB1964-Parada 1 / Einstein - Independencia,16894,ESCUELA ESPECIAL N°204 ANGEL MIGUEL,0.3220091168905689
PB1960,PB1960-Parada 6 / (M) Pza. Chacabuco,24851,ESCUELA DE PARVULOS N°1528 MI RINCON,0.06205219032297593
PB1958,PB1958-Av. Independencia / Esq. Los Nidos,8665,ESCUELA BASICA N°43 PATRONATO SAN ANTONIO,0.08943344790393866
PB1957,PB1957-Av. Independencia / Esq. Central,8665,ESCUELA BASICA N°43 PATRONATO SAN ANTONIO,0.22741018775427507
PB1955,PB1955-Av. Independencia / Esq. San Luis,408,ESCUELA PEDRO LEÓN GALLO,0.03090338241843331
PB1953,PB1953-Parada 1 / (M) Hospitales,25062,ESCUELA BÁSICA N°993 ANTONIO BORQUEZ SOLAR ANEXO,0.16784506184555129
PB1951,PB1951-Parada 3 / Hospital Clínico U. De Chile,8537,ESCUELA ARNALDO FALABELLA,0.11079123999687532
PB1950,PB1950-Av. Independencia / Esq. Dávila Baeza,8542,LICEO SAN FRANCISCO DE QUITO,0.07046025637496584
PB1948,PB1948-Av. Independencia / Esq. General Prieto,8542,LICEO SAN FRANCISCO DE QUITO,0.48193338206532216
PA48,PA48-Parada 1 / Estación Mapocho,31362,ESCUELA ESPECIAL TERRA BAMBINI,0.6388729993054341
PA49,PA49-Parada / Hospital Traumatológico,24714,COLEGIO SANTO TOMAS,0.22858426665330123
PA50,PA50-Parada 1 / Teatro Teletón,31362,ESCUELA ESPECIAL TERRA BAMBINI,0.27794555491146544
PA51,PA51-Parada 3 / (M) Santa Ana,397,LICEO TÉCNICO PROFESIONAL EDWIN LATORRE RIVERO,0.11266861674480189
PA52,PA52-San Martín / Esq. Moneda,417,COLEGIO BUEN PASTOR,0.1404142849765695
PA53,PA53-Parada 1 / (M) La Moneda,31183,ESCUELA DE PARVULOS MUNDO MAGICO,0.12174336821650253
PA30,PA30-San Ignacio / Esq. Padre M. De Olivares,444,ESCUELA LUIS URIBE ORREGO,0.017058773582331637
PA31,PA31-Parada / Palacio Cousiño,25361,ESCUELA ESP. PART.  ANTUKUYEN,0.2787513674088125
PA54,PA54-Santa Isabel / Esq. Lord Cochrane,407,ESCUELA JESÚS FERNÁNDEZ HIDALGO,0.3744358120401215
PA55,PA55-Nataniel Cox / Esq. Av. 10 De Julio,407,ESCUELA JESÚS FERNÁNDEZ HIDALGO,0.22772880371165005
PA627,PA627-Nataniel Cox / Esq. Copiapó,407,ESCUELA JESÚS FERNÁNDEZ HIDALGO,0.10271971048822064
PA56,PA56-Nataniel Cox / Esq. Aconcagua,8497,LICEO GABRIELA MISTRAL,0.1837611763769519
PA57,PA57-Nataniel Cox / Esq. Av. Manuel A. Matta,8571,LICEO DR HUMBERTO MATURANA ROMESIN,0.2745175853243387
PA58,PA58-Parada / Colegio Santa Cruz,8531,ESCUELA BASICA IRENE FREI DE CID,0.03526445179529605
PA694,PA694-Nataniel Cox / Esq. Pedro Lagos,8515,ESCUELA BASICA CORNELIA OLIVARES,0.18436702344973194
PA60,PA60-Nataniel Cox / Esq. Ñuble,31149,ESCUELA ESPECIAL DE LENGUAJE KAORY,0.0974726237871414
PA61,PA61-Nataniel Cox / Esq. Franklin,8579,ESCUELA BASICA UNION LATINOAMERICANA,0.24412151125750736
PA62,PA62-Parada 1 / (M) Franklin,8579,ESCUELA BASICA UNION LATINOAMERICANA,0.10509046674136685
PH110,PH110-Parada 1 / Paradero 3 Gran Avenida,24980,ESCUELA ESPECIAL PART.ANA CRUCHAGA T.,0.1030470631369999
PH111,PH111-Parada 1 / Hospital Barros Luco,24963,COLEGIO BICENTENARIO DE SANTA MARIA DE EL MONTE,0.27437318299700014
PH112,PH112-Parada 3 / Muni.San Miguel,9473,ESCUELA BAS.PART.N 23 COLEGIO SANTA ANA,0.17416653549286362
PH113,PH113-Parada 1 / Paradero 8 Gran Avenida,9306,ESCUELA LOS QUILLAYES,0.09295712086562205
PH114,PH114-Parada / Paradero 9 Gran Avenida,9306,ESCUELA LOS QUILLAYES,0.20721306176134546
PH115,PH115-Parada / Paradero 9 1/2 Gran Avenida,20440,LICEO DOCTOR JUAN VERDAGUER PLANAS,0.0579096159934891
PH792,PH792-Parada 3 / Paradero 10 Gran Avenida,31376,LICEO  DE  ADULTOS  INSIEME,0.12535060681503965
PH118,PH118-Parada / Colegio Chile,9411,CENTRO EDUCACIONAL HORACIO ARAVENA A.,0.09554652898200025
PH119,PH119-Parada 3 / (M) Departamental,25938,LICEO DE ADULTOS CEIA DE LA PINTANA,0.17582908019983068
PH120,PH120-Parada / Paradero 13 Gran Avenida,9421,LICEO MUNICIPAL SAN JOAQUIN,0.016786630260559487
PH121,PH121-Parada / Paradero 14 Gran Avenida,25752,CENTRO DE EDUC. INTEGRADA DE ADULTOS TALAGANT,0.10119957246343027
PH122,PH122-Parada / Paradero 15 Gran Avenida,31279,COLEGIO DE ADULTOS  ALBA DE ORO,0.19204231481881906
PH123,PH123-Parada 1 / Paradero 17 Gran Avenida,9666,ESC. PART. CELESTIN FREINET,0.2410210929987604
PG1,PG1-Parada / (M) Lo Ovalle,9726,LICEO TENIENTE FRANCISCO MERY AGUIRRE,0.2431225726834034
PG2,PG2-Parada 1 / Paradero 19 Gran Avenida,9778,ESCUELA JOSE ABELARDO NUNEZ Nº 1,0.07800118382024038
PG3,PG3-Parada 1 / Paradero 2 Gran Avenida,9778,ESCUELA JOSE ABELARDO NUNEZ Nº 1,0.3358332910442679
PG4,PG4-Parada 1 / (M) El Parrón,25609,COLEGIO PADRE CHAMINADE,0.48840319859284625
PG5,PG5-Parada 1 / Paradero 22 Gran Avenida,25609,COLEGIO PADRE CHAMINADE,0.2000600951168117
PG6,PG6-Parada / Iglesia Don Bosco,25609,COLEGIO PADRE CHAMINADE,0.0937837017475102
PG7,PG7-Parada / Muni.La Cisterna,9646,COLEGIO POLIVALENTE FRANCISCO RAMIREZ,0.2396259204527561
PG8,PG8-Parada 9 / (M) La Cisterna,9730,COLEGIO ANTU,0.2766406808893135
PG9,PG9-Parada 1 / Paradero 27 Gran Avenida,9697,LICEO POLIVALENTE,0.24070880693027932
PG10,PG10-Parada 1 / Paradero 28 Gran Avenida,9700,COLEGIO PALESTINO,0.0841391924328239
PG11,PG11-Parada / Paradero 29 Gran Avenida,9616,LICEO VICTOR JARA,0.036532559976575264
PG12,PG12-Parada 1 / Paradero 3 - Gran Avenida,9617,LICEO MUNICIPAL LA GRANJA POETA NERUDA,0.19540894431620082
PG13,PG13-Parada 1 / Paradero 31 Gran Avenida,10548,ESCUELA ISABEL RIQUELME,0.09914399633889566
PG14,PG14-Parada / Paradero 32 Gran Avenida,24782,ESCUELA BÁSICA Y ESPECIAL BARROS LUCO,0.16340643181308936
PG15,PG15-Gran Avenida / Esq. Lo Espina,25496,INSTITUTO TECNOLOGICO SAN MATEO,0.10879454456280338
PG16,PG16-Parada / Paradero 33 Gran Avenida,31166,ESC. ESP. DE LENGUAJE CAMINO DE VIDA,0.17133532156581957
PG17,PG17-Parada / Escuela De Aviación,10567,ESCUELA MAHUIDA,0.08587507604929649
PG18,PG18-Parada / Paradero 35 Gran Avenida,10561,ESCUELA CLAUDIO ARRAU LEON,0.050440377125719485
PG19,PG19-Parada / Paradero 36 Gran Avenida,10560,ESCUELA JAVIERA CARRERA VERDUGO,0.28149506072733793
PG20,PG20-Parada 1 / Paradero 36 1/2 Gran Avenida,10560,ESCUELA JAVIERA CARRERA VERDUGO,0.2502996185451977
PG21,PG21-Parada / Paradero 37 Gran Avenida,10495,ESC. PART. SAN ANDRES,0.06484949941503441
PG22,PG22-Parada / Paradero 38 Gran Avenida,10564,ESCUELA REPUBLICA DEL PERU,0.11613329262257813
PG23,PG23-Parada 1 / Paradero 39 Gran Avenida,25547,ESCUELA PARTICULAR NUEVA ESMERALDA,0.0071353856397418005
PG24,PG24-Parada / Paradero 4 Gran Avenida,10527,ESCUELA JULIETA BECERRA ALVAREZ,0.21110797844275786
PG25,PG25-Parada 1 / Paradero 41 Gran Avenida,10551,LICEO POLIV. LUCILA GODOY ALCAYAGA,0.29279757380787474
PG26,PG26-Parada 2 / Est.Freire,20509,COLEGIO EDUCAD LO ESPEJO,0.13218384135377412
PG27,PG27-Av.José M. Balmaceda / Esq. Urmeneta,25439,CENTRO EDUCACIONAL SAN CARLOS DE ARAGON,0.1818483265655354
PG28,PG28-Urmeneta / Esq. 12 De Febrero,25645,COLEGIO PART. NTRA. SRA. MARIA INMACULADA DEL,0.19818640812129307
PG29,PG29-Urmeneta / Esq. Av. Colón-Norte,10545,LICEO IND. MIGUEL AYLWIN GAJARDO,0.08345009233925346
PG30,PG30-Urmeneta / Esq. Covadonga,10488,ESCUELA GENOVEVA MOLL BRIONES,0.09547267113966883
PG31,PG31-San José / Esq. Eyzaguirre,10488,ESCUELA GENOVEVA MOLL BRIONES,0.20703394792764498
PG32,PG32-San José / Esq. Bulnes,26021,ESC. DE PARV. Y ESP. SAN PIO DE TALAGANTE,0.060437709613414194
PG1204,PG1204-San José / Esq. San Martín,25791,ESCUELA ESP. PART. RIGOBERTA MENCHU,0.16100832112315194
PG1580,PG1580-José Besa / Esq. Antonio Varas,25791,ESCUELA ESP. PART. RIGOBERTA MENCHU,0.1222819157669479
PG1581,PG1581-José Besa / Esq. San José,25791,ESCUELA ESP. PART. RIGOBERTA MENCHU,0.07240623974683935
PG1219,PG1219-San José / Esq. José Besa,25791,ESCUELA ESP. PART. RIGOBERTA MENCHU,0.036936987003388114
PG529,PG529-José Joaquín Pérez / Esq. San José,10538,ESCUELA BASICA G-N°637 LAS MELOSAS,0.08118664879626303
PG36,PG36-Esmeralda / Esq. Bulnes,10538,ESCUELA BASICA G-N°637 LAS MELOSAS,0.1895292960289804
PG37,PG37-Freire / Esq. San José,10547,ESCUELA REPUBLICA DEL BRASIL,0.11138850942333027
PG1599,PG1599-Parada 2 / Plaza De San Bernardo,10479,COLEGIO ESTELA SEGURA,0.2024962915570539
PG40,PG40-Freire / Esq. 12 De Febrero,10529,ESCUELA BASICA F-N°638 EL MELOCOTON,0.019864540077730426
PG41,PG41-Parada 1 / Est.Freire,20509,COLEGIO EDUCAD LO ESPEJO,0.07958066470429452
PG43,PG43-Parada 2 / Paradero 41 Gran Avenida,10551,LICEO POLIV. LUCILA GODOY ALCAYAGA,0.3178078018848367
PG44,PG44-Parada / Paradero 4 Gran Avenida,10527,ESCUELA JULIETA BECERRA ALVAREZ,0.26386966871066286
PG45,PG45-Parada 2 / Paradero 39 Gran Avenida,25547,ESCUELA PARTICULAR NUEVA ESMERALDA,0.1156598722089037
PG46,PG46-Parada / Paradero 38 Gran Avenida,10564,ESCUELA REPUBLICA DEL PERU,0.12062918854988833
PG47,PG47-Parada / Paradero 37 Gran Avenida,26027,COLEGIO DE AD. INSTITUTO NUEVA IMAGEN,0.010091549289554485
PG48,PG48-Parada 2 / Paradero 36 1/2 Gran Avenida,10495,ESC. PART. SAN ANDRES,0.24770266498116125
PG49,PG49-Parada / Paradero 36 Gran Avenida,10560,ESCUELA JAVIERA CARRERA VERDUGO,0.2454968192778898
PG50,PG50-Parada / Paradero 35 Gran Avenida,10561,ESCUELA CLAUDIO ARRAU LEON,0.02882798912891365
PG51,PG51-Parada / Escuela De Aviación,25622,ESCUELA ESPECIAL PART. ABRA PALABRA,0.08645951521076657
PG52,PG52-Parada / Paradero 33 Gran Avenida,31166,ESC. ESP. DE LENGUAJE CAMINO DE VIDA,0.17463715392130577
PG53,PG53-Gran Avenida / Esq. Los Treboles,25496,INSTITUTO TECNOLOGICO SAN MATEO,0.08122496928280985
PG54,PG54-Parada / Paradero 32 Gran Avenida,24782,ESCUELA BÁSICA Y ESPECIAL BARROS LUCO,0.10924186263452469
PG55,PG55-Parada 2 / Paradero 31 Gran Avenida,10548,ESCUELA ISABEL RIQUELME,0.07131152358312656
PG56,PG56-Parada 2 / Paradero 30 Gran Avenida,25540,COLEGIO MONTE OLIVO DE PUENTE ALTO,0.22233759198804828
PG57,PG57-Parada / Paradero 29 Gran Avenida,9617,LICEO MUNICIPAL LA GRANJA POETA NERUDA,0.031462127979408346
PG58,PG58-Parada 2 / Paradero 28 Gran Avenida,9698,ESCUELA BASICA AVIADORES,0.11077536323747847
PG59,PG59-Parada 2 / Paradero 27 Gran Avenida,25131,ESC ESP Nº 1637 MAGDALENA AVALOS CRUZ ASPAUT,0.23147376408776743
PG61,PG61-Parada 8 / (M) La Cisterna,9730,COLEGIO ANTU,0.2821867340833582
PG62,PG62-Parada / Paradero 23 Gran Avenida,25375,ESCUELA ESPECIAL RUCAMANQUE,0.28507977944939833
PG63,PG63-Parada / Iglesia Don Bosco,25609,COLEGIO PADRE CHAMINADE,0.18745864407010848
PG64,PG64-Parada 2 / Paradero 22 Gran Avenida,25609,COLEGIO PADRE CHAMINADE,0.11578510963241961
PG65,PG65-Parada 2 / (M) El Parrón,25609,COLEGIO PADRE CHAMINADE,0.41895782741989834
PG66,PG66-Parada 2 / Paradero 2 Gran Avenida,9778,ESCUELA JOSE ABELARDO NUNEZ Nº 1,0.3764480516040534
PG67,PG67-Parada 2 / Paradero 19 Gran Avenida,9778,ESCUELA JOSE ABELARDO NUNEZ Nº 1,0.04741587346598973
PG68,PG68-Parada / (M) Lo Ovalle,9778,ESCUELA JOSE ABELARDO NUNEZ Nº 1,0.2574252168857988
PG69,PG69-Parada 2 / Paradero 17 Gran Avenida,9666,ESC. PART. CELESTIN FREINET,0.1997619879086417
PH124,PH124-Parada / Paradero 15 Gran Avenida,31279,COLEGIO DE ADULTOS  ALBA DE ORO,0.10507487740853726
PH125,PH125-Parada / Paradero 14 Gran Avenida,25752,CENTRO DE EDUC. INTEGRADA DE ADULTOS TALAGANT,0.12295374051417157
PH126,PH126-Parada / Paradero 13 Gran Avenida,9421,LICEO MUNICIPAL SAN JOAQUIN,0.07255457074504942
PH127,PH127-Parada 2 / (M) Departamental,25938,LICEO DE ADULTOS CEIA DE LA PINTANA,0.16850054257883326
PH128,PH128-Parada / Colegio Chile,9411,CENTRO EDUCACIONAL HORACIO ARAVENA A.,0.05259051196387962
PH129,PH129-Parada 2 / Paradero 11 Gran Avenida,25526,ESCUELA PART.  CURACAVI COLLEGE,0.14472519059740205
PH130,PH130-Parada / Paradero 9 1/2 Gran Avenida,20440,LICEO DOCTOR JUAN VERDAGUER PLANAS,0.009385656540206636
PH131,PH131-Parada / Paradero 9 Gran Avenida,9376,ESCUELA ESPECIAL INST.VICUNA MACKENNA,0.25670808032214637
PH132,PH132-Parada 2 / Paradero 8 Gran Avenida,9306,ESCUELA LOS QUILLAYES,0.045580247485154546
PH133,PH133-Parada 2 / Muni.San Miguel,9473,ESCUELA BAS.PART.N 23 COLEGIO SANTA ANA,0.007846123597519069
PH134,PH134-Parada 2 / Hospital Barros Luco,24963,COLEGIO BICENTENARIO DE SANTA MARIA DE EL MONTE,0.24505075495943068
PH135,PH135-Parada 2 / Paradero 3 Gran Avenida,24980,ESCUELA ESPECIAL PART.ANA CRUCHAGA T.,0.04136020222670939
PA63,PA63-Parada 2 / (M) Franklin,8579,ESCUELA BASICA UNION LATINOAMERICANA,0.14331867471283763
PA64,PA64-San Diego / Esq. Schiavett,8579,ESCUELA BASICA UNION LATINOAMERICANA,0.28880434142653477
PA65,PA65-San Diego / Esq. Ñuble,31149,ESCUELA ESPECIAL DE LENGUAJE KAORY,0.1592577892065172
PA66,PA66-Parada / Liceo Barros Borgoño,404,ESCUELA EDUCACIÓN DIFERENCIAL MARÍA LUZ LANZA PIZARRO,0.07386421127263697
PA67,PA67-San Diego / Esq. Santiago,8531,ESCUELA BASICA IRENE FREI DE CID,0.22877753992574246
PA68,PA68-San Diego / Esq. Av. Manuel A. Matta,8571,LICEO DR HUMBERTO MATURANA ROMESIN,0.0677301910560277
PA69,PA69-Parada / Teatro Caupolicán,407,ESCUELA JESÚS FERNÁNDEZ HIDALGO,0.3326741185885555
PA70,PA70-San Diego / Esq. Eyzaguirre,407,ESCUELA JESÚS FERNÁNDEZ HIDALGO,0.4207825335149216
PA72,PA72-Parada 2 / (M) Pque. Almagro,8546,ESC.BAS.BILINGUE REPUBLICA DEL PARAGUAY,0.605404944055726
PA717,PA717-Tarapacá / Esq. Zenteno,396,INSTITUTO COMERCIAL ALEJANDRO RIVERA DÍAZ,0.33744731249362475
PA212,PA212-Tarapacá / Esq. Lord Cochrane,8532,ESCUELA BASICA LIBERTADORES DE CHILE,0.2129425035900434
PA720,PA720-Lord Cochrane / Esq. Alameda,8532,ESCUELA BASICA LIBERTADORES DE CHILE,0.1845221551514886
PA218,PA218-Hermanos Amunátegui / Esq. Moneda,417,COLEGIO BUEN PASTOR,0.06785436267901536
PA718,PA718-Hermanos Amunátegui / Esq. Catedral,31362,ESCUELA ESPECIAL TERRA BAMBINI,0.06973264541871785
PA719,PA719-Hermanos Amunátegui / Esq. San Pablo,31362,ESCUELA ESPECIAL TERRA BAMBINI,0.3075574411790017
PA87,PA87-Parada 7 / Estación Mapocho,31362,ESCUELA ESPECIAL TERRA BAMBINI,0.6495464550468515
PB211,PB211-Parada / Vega Central,31283,ESCUELA LENG. Y PARVULOS  HORMIGUITA,0.4679971606936359
PB212,PB212-Parada / Terminal Lastra,31283,ESCUELA LENG. Y PARVULOS  HORMIGUITA,0.3177920231420232
PB587,PB587-Echeverría / Esq. Residencial,8542,LICEO SAN FRANCISCO DE QUITO,0.31707812470835134
PB214,PB214-Echeverría / Esq. Av. Independencia,8542,LICEO SAN FRANCISCO DE QUITO,0.10091437835239253
PB1952,PB1952-Parada 5 / Hospital Clínico U. De Chile,8537,ESCUELA ARNALDO FALABELLA,0.11244733922406093
PB1954,PB1954-Parada 6 / (M) Hospitales,408,ESCUELA PEDRO LEÓN GALLO,0.1593448825527014
PB1956,PB1956-Av. Independencia / Esq. Baldomero Lillo,408,ESCUELA PEDRO LEÓN GALLO,0.10110033999628569
PB1959,PB1959-Av. Independencia / Esq. General Saavedra,8665,ESCUELA BASICA N°43 PATRONATO SAN ANTONIO,0.0962771874625888
PB1963,PB1963-Parada 5 / (M) Pza. Chacabuco,24851,ESCUELA DE PARVULOS N°1528 MI RINCON,0.23349455498829114
PB1966,PB1966-Parada 2 / Einstein - Independencia,8609,COLEGIO SAN IGNACIO,0.2633155050578388
PB1968,PB1968-Av. Independencia / Esq. Huidobro,8609,COLEGIO SAN IGNACIO,0.15789983966551446
PB279,PB279-Parada 8 / (M) Conchalí,10266,ESCUELA DRA.ELOISA DIAZ INSUNZA,0.2342939717620267
PB280,PB280-Av. Independencia / Esq. Aviador Acevedo,10266,ESCUELA DRA.ELOISA DIAZ INSUNZA,0.11954369241342665
PB281,PB281-Av. Independencia / Esq. Teniente Ponce,8631,COLEGIO ECHAURREN,0.20322133211179028
PB227,PB227-Av. Independencia / Esq. Elcira Espinoza,10272,ESCUELA BASICA CARLOS PRATS G.,0.029281738661107636
PB283,PB283-Av. Independencia / Esq. Doctor Asenjo,10245,PARROQUIAL NUESTRA SEÑORA DEL CARMEN DE QUILICURA,0.12566537486443377
PB1708,PB1708-Parada 2 / (M) Vivaceta,10268,ESCUELA PUERTO RICO,0.09598443837164343
PB285,PB285-Av. Independencia / Esq. Juncal,10278,ESCUELA PEDRO AGUIRRE CERDA,0.05461276858747967
PB286,PB286-Av. Independencia / Esq. Uno Sur,10278,ESCUELA PEDRO AGUIRRE CERDA,0.1826861138298597
PB232,PB232-Av. Independencia / Esq. Uno Norte,10225,ESCUELA PARTIC. COLEGIO BALMACEDA-RENCA,0.2711284698791183
PB233,PB233-Parada 3 / (M) Cardenal Caro,16799,CENTRO DE EDUCACION INTEGRADO DE  ADULTOS GLADYS LAZO Nº 2,0.10052089156914237
PB234,PB234-Av. Independencia / Esq. Barranquilla,10309,ESCUELA EDUC.DIF. STA. TERESA DE AVILA,0.30240705740649965
PB290,PB290-Av. Independencia / Esq. Asunción,31252,COLEGIO ROCKET ADULTOS DE LA FLORIDA,0.08563016162476995
PB236,PB236-Parada 2 / (M) Los Libertadores,31252,COLEGIO ROCKET ADULTOS DE LA FLORIDA,0.19608981146402044
PB237,PB237-Calle 1 / Esq. Real Audiencia,31252,COLEGIO ROCKET ADULTOS DE LA FLORIDA,0.5077732804205267
PB1491,PB1491-San Pedro De Atacama / Esq. Lluta,25795,COLEGIO PARTICULAR BLUMENTHAL,0.07503193522348563
PB243,PB243-San Pedro De Atacama / Esq. Isluga,25795,COLEGIO PARTICULAR BLUMENTHAL,0.27166531766908036
PB1564,PB1564-San Pedro De Atacama / Esq. Lasaña,25795,COLEGIO PARTICULAR BLUMENTHAL,0.4006160643819768
PB1626,PB1626-Mejillones / Esq. Pajonales,25795,COLEGIO PARTICULAR BLUMENTHAL,0.477917079695809
PB240,PB240-Mejillones / Esq. Los Libertadores,12775,INSTITUTO  DOMINGO  EYZAGUIRRE,0.4954720309302119
PB1624,PB1624-Parada 1 / Terminal Los Libertadores,12775,INSTITUTO  DOMINGO  EYZAGUIRRE,0.45214330212809845
PB299,PB299-Avenida Recoleta / Esq. Industrial,20295,ESCUELA  ESPECIAL  N° 208 LA  RONDA,0.34291336161625513
PB300,PB300-Avenida Recoleta / Esq. Av. A. Vespucio,20295,ESCUELA  ESPECIAL  N° 208 LA  RONDA,0.24290074613509294
PB1369,PB1369-Avenida Recoleta / Esq. Oscar Castro,20295,ESCUELA  ESPECIAL  N° 208 LA  RONDA,0.31353725581656666
PB301,PB301-Avenida Recoleta / Esq. M. Luisa Bombal,10293,ESCUELA ESP. HUMBERTO ARANDA IRRIBARREN,0.32248883742103934
PB302,PB302-Avenida Recoleta / Esq. Alfredo Rosende,10293,ESCUELA ESP. HUMBERTO ARANDA IRRIBARREN,0.055300166903427865
PB303,PB303-Parada 3 / (M) Zapadores,10254,CENTRO EDUCACIONAL JOSE MIGUEL CARRERA,0.13915646203528992
PB304,PB304-Avenida Recoleta / Esq. Urmeneta,10254,CENTRO EDUCACIONAL JOSE MIGUEL CARRERA,0.33874556315662585
PB305,PB305-Parada 1 / (M) Dorsal,10201,LICEO THOMAS ALVA EDISON,0.1657825132290664
PB1728,PB1728-Avenida Recoleta / Esq. Emiliano Zapata,10320,LICEO AVENIDA RECOLETA,0.29181594315833764
PB306,PB306-Avenida Recoleta / Esq. Muñoz Gamero,10320,LICEO AVENIDA RECOLETA,0.12406910332724372
PB307,PB307-Avenida Recoleta / Esq. Diag. José M. Caro,10196,LICEO INDUSTRIAL BICENTENARIO BENJAMIN DAVILA LARRAIN,0.12076080574794354
PB308,PB308-Parada 1 / (M) Einstein,26166,ESCUELA ESP. PALABRAS MAGICAS,0.13639774367223895
PB309,PB309-Avenida Recoleta / Esq. Avenida México,26174,ESCUELA DE PARV. SANTA TERESITA DE JESUS,0.03811105399494096
PB310,PB310-Avenida Recoleta / Esq. Saliano,25883,ESC. ESP. PART. SAN MATEO DEL BOSQUE,0.19431672648102358
PB311,PB311-Parada 3 / (M) Cementerios,26306,ESC. ESP. DE COLORES PANDO,0.4509040694291458
PB312,PB312-Avenida Recoleta / Esq. El Salto Chico,26306,ESC. ESP. DE COLORES PANDO,0.1537903174941355
PB313,PB313-Avenida Recoleta / Esq. Urrutia,26306,ESC. ESP. DE COLORES PANDO,0.24371306274239088
PB314,PB314-Parada 1 / (M) Cerro Blanco,416,ESCUELA ABRAHAM SEPÚLVEDA PIZARRO,0.13118218042929602
PB315,PB315-Avenida Recoleta / Esq. Olivos,8499,INTERNADO NACIONAL BARROS ARANA,0.06627448909680304
PB316,PB316-Parada / Clínica Dávila,8494,LICEO A-1 VALENTIN LETELIER,0.027850274075958824
PB317,PB317-Parada / (M) Patronato,8604,COLEGIO SANTA CRUZ,0.24142212063238389
PB318,PB318-Parada 3 / Recoleta Franciscana,8604,COLEGIO SANTA CRUZ,0.4533394640871458
PA88,PA88-Parada 7 / Mercado Central,8604,COLEGIO SANTA CRUZ,0.6931760761796343
PA195,PA195-Parada 1 / Monjitas - San Antonio,13196,ESCUELA ESPECIAL DE TRASTORNO DEL LENGUAJE FLOR DEL DESIERTO,0.7425318584596013
PA763,PA763-Parada 2 / Teatro Municipal,24558,ESCUELA BASICA PART.BLAS CANAS,0.6827026650627871
PA91,PA91-Parada 11 / (M) Santa Lucía,24558,ESCUELA BASICA PART.BLAS CANAS,0.33177074741904583
PA92,PA92-Parada 1 / Alonso De Ovalle - San Francisco,24558,ESCUELA BASICA PART.BLAS CANAS,0.05284208231023206
PA93,PA93-Parada 3 / Santa Isabel - San Francisco,8546,ESC.BAS.BILINGUE REPUBLICA DEL PARAGUAY,0.31720678006364483
PA94,PA94-Parada 3 / Diez De Julio - San Francisco,8546,ESC.BAS.BILINGUE REPUBLICA DEL PARAGUAY,0.240079031539524
PA95,PA95-Parada 9 / (M) Matta,8572,ESCUELA BASICA CAMILO MORI,0.14275837332397803
PA96,PA96-Parada 3 / Hospital Sn. Borja Arriarán,8510,LICEO PAULA JARAQUEMADA,0.06674516518220544
PA97,PA97-Parada 3 / Victoria - San Francisco,8576,ESCUELA BASICA REYES CATOLICOS,0.32483000056621947
PA98,PA98-Parada 3 / Ñuble - San Francisco,8500,LICEO INDUSTRIAL ELIODORO GARCIA ZEGERS,0.08100093716551532
